"","LibID","Library","SECTION","MONTH","YEAR","BibsAdded","ItemsAdded","CATEGORY","SUBCATEGORY"
"810","WO","Worth Public Library District","total","February",2011,50,141,"TOTAL","TOTAL"
"811","WO","Worth Public Library District","j","February",2011,4,34,"JUVENILE","JUVENILE"
"812","WO","Worth Public Library District","an","February",2011,,171,"ADULT","ADULT NEW"
"813","WR","Woodridge Public Library","rt","February",2011,,2,,
"814","WR","Woodridge Public Library","total","February",2011,180,814,"TOTAL","TOTAL"
"815","WR","Woodridge Public Library","l","February",2011,,21,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"816","WR","Woodridge Public Library","rj","February",2011,,2,"CAREER","CAREER"
"817","WR","Woodridge Public Library","ad","February",2011,,6,"ADULT","ADULT DISPLAY"
"818","WR","Woodridge Public Library","jl","February",2011,,1,"JUVENILE","JUV FOREIGN LANG"
"819","WR","Woodridge Public Library","y","February",2011,,41,"YOUNG ADULT","YOUNG ADULT"
"820","WR","Woodridge Public Library","an","February",2011,,369,"ADULT","ADULT NEW"
"821","WR","Woodridge Public Library","j","February",2011,75,532,"JUVENILE","JUVENILE"
"822","WR","Woodridge Public Library","rd","February",2011,,1,"UNKNOWN","UNKNOWN"
"823","WR","Woodridge Public Library","il","February",2011,,93,"ILL RECEIVED","ILL RECEIVED"
"824","WR","Woodridge Public Library","yn","February",2011,,14,"YOUNG ADULT","YOUNG ADULT NEW"
"825","AD","Acorn Public Library District","an","March",2011,,138,"ADULT","ADULT NEW"
"826","AD","Acorn Public Library District","j","March",2011,27,91,"JUVENILE","JUVENILE"
"827","AD","Acorn Public Library District","il","March",2011,,11,"ILL RECEIVED","ILL RECEIVED"
"828","AD","Acorn Public Library District","jn","March",2011,,98,"JUVENILE","JUVENILE NEW"
"829","AD","Acorn Public Library District","total","March",2011,90,378,"TOTAL","TOTAL"
"830","AM","Alsip-Merrionette Park Public Library District","j","March",2011,51,344,"JUVENILE","JUVENILE"
"831","AM","Alsip-Merrionette Park Public Library District","a","March",2011,,229,"ADULT","ADULT"
"832","AM","Alsip-Merrionette Park Public Library District","total","March",2011,259,800,"TOTAL","TOTAL"
"833","AM","Alsip-Merrionette Park Public Library District","j","March",2011,51,16,"JUVENILE","JUVENILE"
"834","BC","Beecher Community Library District","j","March",2011,1,45,"JUVENILE","JUVENILE"
"835","BC","Beecher Community Library District","jp","March",2011,,7,"JUVENILE","JUV PAPERBACKS"
"836","BC","Beecher Community Library District","total","March",2011,7,127,"TOTAL","TOTAL"
"837","BF","Brookfield Public Library","j","March",2011,48,161,"JUVENILE","JUVENILE"
"838","BF","Brookfield Public Library","jm","March",2011,,11,"JUVENILE","JUV PERIODICALS"
"839","BF","Brookfield Public Library","y","March",2011,,54,"YOUNG ADULT","YOUNG ADULT"
"840","BF","Brookfield Public Library","total","March",2011,182,61,"TOTAL","TOTAL"
"841","BF","Brookfield Public Library","js","March",2011,,8,"PARENT TEACHER","PARENT TEACHER"
"842","BF","Brookfield Public Library","m","March",2011,,273,"PERIODICALS","PERIODICALS"
"843","BF","Brookfield Public Library","a","March",2011,,440,"ADULT","ADULT"
"844","BF","Brookfield Public Library","j","March",2011,48,7,"JUVENILE","JUVENILE"
"845","BF","Brookfield Public Library","ym","March",2011,,8,"YOUNG ADULT","YOUNG ADULT PERIODICALS"
"846","BF","Brookfield Public Library","y","March",2011,,2,"YOUNG ADULT","YOUNG ADULT"
"847","BI","Blue Island Public Library","an","March",2011,,142,"ADULT","ADULT NEW"
"848","BI","Blue Island Public Library","total","March",2011,196,640,"TOTAL","TOTAL"
"849","BI","Blue Island Public Library","j","March",2011,256,719,"JUVENILE","JUVENILE"
"850","BK","Berkeley Public Library","j","March",2011,18,86,"JUVENILE","JUVENILE"
"851","BK","Berkeley Public Library","total","March",2011,24,80,"TOTAL","TOTAL"
"852","BK","Berkeley Public Library","j","March",2011,18,8,"JUVENILE","JUVENILE"
"853","BK","Berkeley Public Library","a","March",2011,,182,"ADULT","ADULT"
"854","BP","Bedford Park Public Library District","total","March",2011,15,103,"TOTAL","TOTAL"
"855","BP","Bedford Park Public Library District","j","March",2011,7,65,"JUVENILE","JUVENILE"
"856","BP","Bedford Park Public Library District","an","March",2011,,12,"ADULT","ADULT NEW"
"857","BR","Broadview Public Library District","total","March",2011,23,150,"TOTAL","TOTAL"
"858","BR","Broadview Public Library District","a","March",2011,,139,"ADULT","ADULT"
"859","BR","Broadview Public Library District","j","March",2011,8,105,"JUVENILE","JUVENILE"
"860","BV","Bridgeview Public Library","il","March",2011,,2,"ILL RECEIVED","ILL RECEIVED"
"861","BV","Bridgeview Public Library","jm","March",2011,,10,"JUVENILE","JUV PERIODICALS"
"862","BV","Bridgeview Public Library","jv","March",2011,,5,"JUVENILE","JUVENILE VIDEO"
"863","BV","Bridgeview Public Library","ym","March",2011,,10,"YOUNG ADULT","YOUNG ADULT PERIODICALS"
"864","BV","Bridgeview Public Library","v","March",2011,,11,"ADULT","AUDIO VISUAL"
"865","BV","Bridgeview Public Library","j","March",2011,6,37,"JUVENILE","JUVENILE"
"866","BV","Bridgeview Public Library","total","March",2011,9,19,"TOTAL","TOTAL"
"867","BV","Bridgeview Public Library","y","March",2011,,35,"YOUNG ADULT","YOUNG ADULT"
"868","BV","Bridgeview Public Library","j","March",2011,6,79,"JUVENILE","JUVENILE"
"869","BV","Bridgeview Public Library","r","March",2011,,26,"RESERVE","RESERVE"
"870","BV","Bridgeview Public Library","m","March",2011,,123,"PERIODICALS","PERIODICALS"
"871","BV","Bridgeview Public Library","a","March",2011,,175,"ADULT","ADULT"
"872","BW","Bellwood Public Library","total","March",2011,40,356,"TOTAL","TOTAL"
"873","BW","Bellwood Public Library","ad","March",2011,,1,"ADULT","ADULT DISPLAY"
"874","BW","Bellwood Public Library","an","March",2011,,182,"ADULT","ADULT NEW"
"875","BW","Bellwood Public Library","j","March",2011,4,139,"JUVENILE","JUVENILE"
"876","BY","Berwyn Public Library","an","March",2011,,369,"ADULT","ADULT NEW"
"877","BY","Berwyn Public Library","j","March",2011,49,461,"JUVENILE","JUVENILE"
"878","BY","Berwyn Public Library","total","March",2011,165,628,"TOTAL","TOTAL"
"879","CA","Calumet Park Public Library","j","March",2011,,24,"JUVENILE","JUVENILE"
"880","CA","Calumet Park Public Library","total","March",2011,2,236,"TOTAL","TOTAL"
"881","CC","Calumet City Public Library","il","March",2011,,6,"ILL RECEIVED","ILL RECEIVED"
"882","CC","Calumet City Public Library","jn","March",2011,,6,"JUVENILE","JUVENILE NEW"
"883","CC","Calumet City Public Library","total","March",2011,62,840,"TOTAL","TOTAL"
"884","CC","Calumet City Public Library","j","March",2011,76,544,"JUVENILE","JUVENILE"
"885","CC","Calumet City Public Library","an","March",2011,,17,"ADULT","ADULT NEW"
"886","CH","Chicago Heights Public Library","y","March",2011,,27,"YOUNG ADULT","YOUNG ADULT"
"887","CH","Chicago Heights Public Library","total","March",2011,82,280,"TOTAL","TOTAL"
"888","CH","Chicago Heights Public Library","j","March",2011,31,258,"JUVENILE","JUVENILE"
"889","CH","Chicago Heights Public Library","an","March",2011,,214,"ADULT","ADULT NEW"
"890","CI","Cicero Public Library","j","March",2011,86,298,"JUVENILE","JUVENILE"
"891","CI","Cicero Public Library","an","March",2011,,162,"ADULT","ADULT NEW"
"892","CI","Cicero Public Library","total","March",2011,196,851,"TOTAL","TOTAL"
"893","CI","Cicero Public Library","h","March",2011,,2,"UNKNOWN","UNKNOWN"
"894","CN","Clarendon Hills Public Library","j","March",2011,9,46,"JUVENILE","JUVENILE"
"895","CN","Clarendon Hills Public Library","total","March",2011,8,164,"TOTAL","TOTAL"
"896","CN","Clarendon Hills Public Library","a","March",2011,,193,"ADULT","ADULT"
"897","CN","Clarendon Hills Public Library","j","March",2011,9,4,"JUVENILE","JUVENILE"
"898","CN","Clarendon Hills Public Library","j","March",2011,9,65,"JUVENILE","JUVENILE"
"899","CR","Chicago Ridge Public Library","y","March",2011,,12,"YOUNG ADULT","YOUNG ADULT"
"900","CR","Chicago Ridge Public Library","j","March",2011,10,23,"JUVENILE","JUVENILE"
"901","CR","Chicago Ridge Public Library","a","March",2011,,274,"ADULT","ADULT"
"902","CR","Chicago Ridge Public Library","il","March",2011,,4,"ILL RECEIVED","ILL RECEIVED"
"903","CR","Chicago Ridge Public Library","total","March",2011,38,215,"TOTAL","TOTAL"
"904","CR","Chicago Ridge Public Library","y","March",2011,,2,"YOUNG ADULT","YOUNG ADULT"
"905","CR","Chicago Ridge Public Library","j","March",2011,10,119,"JUVENILE","JUVENILE"
"906","CT","Crete Public Library District","j","March",2011,97,446,"JUVENILE","JUVENILE"
"907","CT","Crete Public Library District","an","March",2011,,211,"ADULT","ADULT NEW"
"908","CT","Crete Public Library District","total","March",2011,72,242,"TOTAL","TOTAL"
"909","CW","Crestwood Public Library District","j","March",2011,19,222,"JUVENILE","JUVENILE"
"910","CW","Crestwood Public Library District","total","March",2011,7,169,"TOTAL","TOTAL"
"911","CW","Crestwood Public Library District","a","March",2011,,9,"ADULT","ADULT"
"912","CW","Crestwood Public Library District","il","March",2011,,5,"ILL RECEIVED","ILL RECEIVED"
"913","DG","Downers Grove Public Library","j","March",2011,193,464,"JUVENILE","JUVENILE"
"914","DG","Downers Grove Public Library","yn","March",2011,,32,"YOUNG ADULT","YOUNG ADULT NEW"
"915","DG","Downers Grove Public Library","il","March",2011,,107,"ILL RECEIVED","ILL RECEIVED"
"916","DG","Downers Grove Public Library","total","March",2011,614,993,"TOTAL","TOTAL"
"917","DG","Downers Grove Public Library","an","March",2011,,820,"ADULT","ADULT NEW"
"918","DO","Dolton Public Library District","total","March",2011,67,375,"TOTAL","TOTAL"
"919","DO","Dolton Public Library District","ad","March",2011,,1,"ADULT","ADULT DISPLAY"
"920","DO","Dolton Public Library District","an","March",2011,,15,"ADULT","ADULT NEW"
"921","DO","Dolton Public Library District","f","March",2011,,37,"FICTION","FICTION"
"922","DO","Dolton Public Library District","j","March",2011,33,94,"JUVENILE","JUVENILE"
"923","EP","Elmwood Park Public Library","l","March",2011,,3,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"924","EP","Elmwood Park Public Library","total","March",2011,83,247,"TOTAL","TOTAL"
"925","EP","Elmwood Park Public Library","jb","March",2011,,28,"JUVENILE","JUV BIOGRAPHY"
"926","EP","Elmwood Park Public Library","yv","March",2011,,1,"YOUNG ADULT","YOUNG ADULT VIDEO"
"927","EP","Elmwood Park Public Library","b","March",2011,,9,"ADULT","ADULT BIOGRAPHY"
"928","EP","Elmwood Park Public Library","m","March",2011,,176,"PERIODICALS","PERIODICALS"
"929","EP","Elmwood Park Public Library","js","March",2011,,7,"PARENT TEACHER","PARENT TEACHER"
"930","EP","Elmwood Park Public Library","v","March",2011,,47,"ADULT","AUDIO VISUAL"
"931","EP","Elmwood Park Public Library","je","March",2011,,156,"JUVENILE","JUV PICTURE BOOKS"
"932","EP","Elmwood Park Public Library","jr","March",2011,,1,"JUVENILE","JUV RESERVE"
"933","EP","Elmwood Park Public Library","jm","March",2011,,20,"JUVENILE","JUV PERIODICALS"
"934","EP","Elmwood Park Public Library","r","March",2011,,12,"RESERVE","RESERVE"
"935","EP","Elmwood Park Public Library","j","March",2011,59,198,"JUVENILE","JUVENILE"
"936","EP","Elmwood Park Public Library","jv","March",2011,,149,"JUVENILE","JUVENILE VIDEO"
"937","EP","Elmwood Park Public Library","y","March",2011,,292,"YOUNG ADULT","YOUNG ADULT"
"938","EP","Elmwood Park Public Library","t","March",2011,,5,"LARGE TYPE","LARGE TYPE"
"939","ES","Eisenhower Public Library District","jn","March",2011,,161,"JUVENILE","JUVENILE NEW"
"940","ES","Eisenhower Public Library District","an","March",2011,,459,"ADULT","ADULT NEW"
"941","ES","Eisenhower Public Library District","j","March",2011,71,350,"JUVENILE","JUVENILE"
"942","ES","Eisenhower Public Library District","total","March",2011,263,732,"TOTAL","TOTAL"
"943","EV","Evergreen Park Public Library","total","March",2011,86,380,"TOTAL","TOTAL"
"944","EV","Evergreen Park Public Library","an","March",2011,,353,"ADULT","ADULT NEW"
"945","EV","Evergreen Park Public Library","j","March",2011,63,72,"JUVENILE","JUVENILE"
"946","EV","Evergreen Park Public Library","jn","March",2011,,166,"JUVENILE","JUVENILE NEW"
"947","FM","Flossmoor Public Library","an","March",2011,,317,"ADULT","ADULT NEW"
"948","FM","Flossmoor Public Library","total","March",2011,52,507,"TOTAL","TOTAL"
"949","FM","Flossmoor Public Library","j","March",2011,9,202,"JUVENILE","JUVENILE"
"950","FP","Forest Park Public Library","a","March",2011,,610,"ADULT","ADULT"
"951","FP","Forest Park Public Library","j","March",2011,26,315,"JUVENILE","JUVENILE"
"952","FP","Forest Park Public Library","total","March",2011,96,185,"TOTAL","TOTAL"
"953","FP","Forest Park Public Library","j","March",2011,26,76,"JUVENILE","JUVENILE"
"954","FP","Franklin Park Public Library District","a","March",2011,,610,"ADULT","ADULT"
"955","FP","Franklin Park Public Library District","j","March",2011,26,315,"JUVENILE","JUVENILE"
"956","FP","Franklin Park Public Library District","total","March",2011,96,185,"TOTAL","TOTAL"
"957","FP","Franklin Park Public Library District","j","March",2011,26,76,"JUVENILE","JUVENILE"
"958","FR","Frankfort Public Library District","j","March",2011,40,292,"JUVENILE","JUVENILE"
"959","FR","Frankfort Public Library District","total","March",2011,173,221,"TOTAL","TOTAL"
"960","FR","Frankfort Public Library District","a","March",2011,,863,"ADULT","ADULT"
"961","FR","Frankfort Public Library District","j","March",2011,40,89,"JUVENILE","JUVENILE"
"962","FR","Frankfort Public Library District","il","March",2011,,24,"ILL RECEIVED","ILL RECEIVED"
"963","GA","Glenwood-Lynwood Public Library District -- Bookmobile","total","March",2011,,27,"TOTAL","TOTAL"
"964","GP","Grande Prairie Public Library District","il","March",2011,,6,"ILL RECEIVED","ILL RECEIVED"
"965","GP","Grande Prairie Public Library District","j","March",2011,8,72,"JUVENILE","JUVENILE"
"966","GP","Grande Prairie Public Library District","y","March",2011,,12,"YOUNG ADULT","YOUNG ADULT"
"967","GP","Grande Prairie Public Library District","total","March",2011,20,270,"TOTAL","TOTAL"
"968","GW","Glenwood-Lynwood Public Library District","y","March",2011,,5,"YOUNG ADULT","YOUNG ADULT"
"969","GW","Glenwood-Lynwood Public Library District","il","March",2011,,14,"ILL RECEIVED","ILL RECEIVED"
"970","GW","Glenwood-Lynwood Public Library District","a","March",2011,,108,"ADULT","ADULT"
"971","GW","Glenwood-Lynwood Public Library District","v","March",2011,,62,"ADULT","AUDIO VISUAL"
"972","GW","Glenwood-Lynwood Public Library District","j","March",2011,4,42,"JUVENILE","JUVENILE"
"973","GW","Glenwood-Lynwood Public Library District","m","March",2011,,133,"PERIODICALS","PERIODICALS"
"974","GW","Glenwood-Lynwood Public Library District","y","March",2011,,11,"YOUNG ADULT","YOUNG ADULT"
"975","GW","Glenwood-Lynwood Public Library District","j","March",2011,4,30,"JUVENILE","JUVENILE"
"976","GW","Glenwood-Lynwood Public Library District","total","March",2011,72,258,"TOTAL","TOTAL"
"977","HA","Harvey Public Library District","j","March",2011,1,5,"JUVENILE","JUVENILE"
"978","HA","Harvey Public Library District","a","March",2011,,94,"ADULT","ADULT"
"979","HA","Harvey Public Library District","j","March",2011,1,24,"JUVENILE","JUVENILE"
"980","HA","Harvey Public Library District","total","March",2011,21,385,"TOTAL","TOTAL"
"981","HD","Hinsdale Public Library","j","March",2011,58,325,"JUVENILE","JUVENILE"
"982","HD","Hinsdale Public Library","y","March",2011,,61,"YOUNG ADULT","YOUNG ADULT"
"983","HD","Hinsdale Public Library","j","March",2011,58,138,"JUVENILE","JUVENILE"
"984","HD","Hinsdale Public Library","il","March",2011,,11,"ILL RECEIVED","ILL RECEIVED"
"985","HD","Hinsdale Public Library","a","March",2011,,220,"ADULT","ADULT"
"986","HD","Hinsdale Public Library","total","March",2011,81,363,"TOTAL","TOTAL"
"987","HD","Hinsdale Public Library","y","March",2011,,51,"YOUNG ADULT","YOUNG ADULT"
"988","HK","Hodgkins Public Library District","an","March",2011,,172,"ADULT","ADULT NEW"
"989","HK","Hodgkins Public Library District","j","March",2011,21,2,"JUVENILE","JUVENILE"
"990","HK","Hodgkins Public Library District","total","March",2011,21,,"TOTAL","TOTAL"
"991","HK","Hodgkins Public Library District","jn","March",2011,,122,"JUVENILE","JUVENILE NEW"
"992","HS","Hillside Public Library","a","March",2011,,26,"ADULT","ADULT"
